@relation data

@attribute id string
@attribute 1003 numeric
@attribute 103910 numeric
@attribute 10398 numeric
@attribute 10411 numeric
@attribute 10451 numeric
@attribute 10627 numeric
@attribute 10686 numeric
@attribute 11069 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 1432 numeric
@attribute 149461 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 1500 numeric
@attribute 1535 numeric
@attribute 1536 numeric
@attribute 2185 numeric
@attribute 23533 numeric
@attribute 23562 numeric
@attribute 24146 numeric
@attribute 26285 numeric
@attribute 27035 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2909 numeric
@attribute 29119 numeric
@attribute 29895 numeric
@attribute 3383 numeric
@attribute 3676 numeric
@attribute 3683 numeric
@attribute 3684 numeric
@attribute 3688 numeric
@attribute 3689 numeric
@attribute 3702 numeric
@attribute 387 numeric
@attribute 394 numeric
@attribute 399 numeric
@attribute 4301 numeric
@attribute 4313 numeric
@attribute 4318 numeric
@attribute 4478 numeric
@attribute 4633 numeric
@attribute 4636 numeric
@attribute 4688 numeric
@attribute 4689 numeric
@attribute 4950 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 50508 numeric
@attribute 50848 numeric
@attribute 51208 numeric
@attribute 5175 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 53842 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5600 numeric
@attribute 5603 numeric
@attribute 5747 numeric
@attribute 5781 numeric
@attribute 5829 numeric
@attribute 58494 numeric
@attribute 58498 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 60 numeric
@attribute 6093 numeric
@attribute 6300 numeric
@attribute 6387 numeric
@attribute 6494 numeric
@attribute 7070 numeric
@attribute 71 numeric
@attribute 7122 numeric
@attribute 7294 numeric
@attribute 7408 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 7412 numeric
@attribute 7414 numeric
@attribute 7430 numeric
@attribute 7852 numeric
@attribute 81 numeric
@attribute 83593 numeric
@attribute 83700 numeric
@attribute 8503 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 90952 numeric
@attribute 93408 numeric
@attribute 9475 numeric
@attribute 9564 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__J09,-0.0805,0.3423,0.4611,0.0031,0.4745,1.0887,0.0066,-0.001,-0.2717,0.2008,-0.2728,-0.2155,0.9974,0.0358,0.1456,-0.0714,1.8741,0.3551,1.5308,2.6313,0.9986,1.296,-0.0334,0.0976,-0.1733,-0.0926,0.013,0.6598,1.1002,0.4349,-0.1096,-0.2253,0.4276,2.4562,1.8837,1.1168,2.0622,2.1322,2.6531,0.4455,0.3988,1.1774,0.1167,-0.1859,-0.1316,0.5364,-0.0957,0.042,1.8429,0.2525,-0.1273,0.0992,0.073,-0.0652,0.8833,-0.0611,1.1675,1.2398,1.0083,1.1822,1.5416,1.2639,-0.0309,1.5281,0.3938,-0.1625,0.4963,0.9181,-0.1508,-0.1412,0.7594,0.0794,0.3699,0.7704,-0.0747,0.076,0.2851,1.2233,0.8417,1.2547,2.1022,0.912,-0.1547,-0.115,0.7654,-0.0825,0.933,0.2449,1.6401,0.1571,0.9802,0.0092,-0.0483,0.8992,1.5499,3.1016,0.5464,0.8165,0.2558,0.0035,0.8721,-0.0544,-0.1527,-0.069,0.0839,-0.1284,-0.108,-0.3921,0.2113,-0.1063,0.56,0.0493,1.1543,Control
Utah__J10,-0.1043,0.795,1.2938,0.0264,0.9333,1.4884,0.0926,-0.0703,-0.2488,0.0551,-0.1516,-0.193,1.5147,0.0573,0.4996,-0.1001,2.1881,0.7501,1.4884,2.8276,1.2056,1.6884,0.0346,0.2188,-0.1117,-0.0552,0.0349,0.8921,1.4879,0.7698,-0.0986,-0.1476,0.8473,2.7901,2.2602,1.5278,2.6458,2.2016,2.5654,0.8328,1.0026,1.572,0.338,-0.1398,0.0285,1.0421,-0.0314,-0.0099,2.0473,0.5786,-0.0864,-0.0793,-0.0275,-0.0822,1.3492,-0.0629,1.7642,1.6128,1.5582,1.2552,1.992,1.4883,0.253,1.4683,0.7195,-0.0717,0.8512,1.3473,-0.1346,0.0549,0.9713,0.3086,0.6364,1.1427,0.0118,-0.0857,0.7255,1.5532,1.3958,2.3481,1.8164,1.5215,-0.0248,-0.036,1.0571,-0.1091,1.0705,0.7218,1.6778,0.7112,1.3167,0.1731,-0.0347,1.8243,1.9214,2.6636,0.8143,0.9031,0.8528,0.2317,1.2177,-0.0125,0.0493,-0.1394,-0.0175,-0.2451,-0.1429,-0.0268,0.5636,-0.1081,1.0335,0.0528,1.5969,Control
Utah__J11,-0.059,0.6959,0.5925,-0.0176,0.7455,1.4523,0.0212,-0.0744,-0.154,0.1743,-0.0942,-0.1767,1.1838,0.069,0.2536,-0.0784,1.9345,0.7231,1.509,3.1621,1.1706,1.7529,0.0109,0.1879,-0.0886,-0.1513,0.0052,0.7957,1.2034,0.7452,-0.0996,-0.1012,0.8307,2.8052,2.6661,1.8429,2.8254,2.4781,2.3842,0.6165,0.7183,1.2782,0.3106,-0.151,-0.0415,0.9778,0.0203,0.0311,2.0975,0.556,-0.104,-0.1052,-0.0385,-0.0651,0.763,-0.0197,1.8079,1.3589,1.1473,1.1078,1.7694,1.4421,0.2568,1.6235,0.6372,-0.0687,0.5444,1.4945,-0.0888,0.0298,0.8332,0.1587,0.5134,1.1861,-0.0646,0.0334,0.3624,1.6323,1.1997,2.4749,1.842,1.4067,-0.0428,-0.0819,1.104,-0.0272,1.0833,0.4961,1.3418,0.5541,1.387,0.1709,-0.0254,1.4746,1.6592,2.7034,0.8921,0.7408,0.294,0.0148,0.8773,-0.0424,-0.0353,-0.1155,0.0662,-0.1641,-0.0881,-0.0051,0.2257,-0.0426,0.6792,0.0976,1.2991,Control
Utah__J12,-0.0246,0.4056,0.7474,0.0549,0.6887,1.2425,0.0163,-0.0422,-0.4256,0.126,-0.1149,-0.2388,1.0935,-0.0431,0.1947,-0.088,1.878,0.6865,1.2026,2.4405,0.988,1.3102,0.1331,-0.0224,-0.3034,-0.0093,-0.0992,0.5534,1.1405,0.6815,-0.1107,-0.2288,0.5953,2.8175,1.9772,1.1438,2.525,1.9478,2.602,0.5628,0.7509,1.1798,0.1753,-0.1702,0.1127,0.8147,0.0786,-0.0968,1.6337,0.3864,-0.148,0.0019,-0.0491,-0.1141,0.7969,-0.0438,1.413,1.321,1.1807,0.9769,1.6808,1.3646,0.0462,1.3545,0.5099,-0.1182,0.5874,1.2376,-0.1301,-0.1406,0.698,0.1766,0.4606,0.8639,-0.0808,-0.0421,0.447,1.3503,1.1231,2.071,1.4941,1.2679,-0.1078,-0.0218,0.7137,-0.0459,0.7899,0.2441,1.6313,0.3954,1.0218,0.1905,-0.0928,1.1911,1.4503,2.776,0.6264,0.6837,0.2839,-0.0203,0.7388,-0.0945,-0.1412,-0.1246,0.034,-0.0365,-0.2121,-0.1756,0.0746,-0.0694,0.6702,0.113,1.215,Control
Utah__K01,-0.093,0.6079,0.8191,0.0134,1.0411,1.3088,0.0249,-0.0289,-0.2072,0.225,-0.1094,0.0228,1.7385,0.0316,0.5616,-0.0623,2.431,1.1478,1.6281,3.609,1.4367,1.7976,0.0242,0.1858,-0.1042,-0.166,0.0611,1.0625,1.8852,0.7353,-0.1319,-0.0893,1.4682,2.8249,2.4721,1.8505,2.4065,2.607,1.9539,1.0248,0.7606,1.2996,0.1376,-0.1917,0.1101,1.1136,-0.1113,0.0789,3.1087,1.1285,-0.0493,0.0781,0.0206,-0.0467,1.3819,-0.0163,2.2478,1.6732,1.7079,1.4506,2.3365,1.5536,0.2705,1.1023,0.72,-0.0282,0.3905,1.1791,-0.0933,0.0342,0.8531,0.2499,0.5359,1.1848,-0.0765,-0.0335,0.7679,1.6444,1.4281,2.1481,2.3335,1.6406,0.0158,-0.0575,1.1687,-0.0673,1.5464,0.4847,1.3009,0.9758,1.59,0.2575,-0.0396,1.5195,1.8417,2.1438,1.0078,0.9842,0.34,0.1884,0.9387,-0.0603,0.0881,-0.1429,-0.0709,-0.156,-0.1891,-0.1501,0.276,0.0155,1.1894,0.0676,1.5684,BRCACancer
Utah__K02,-0.0599,0.5161,0.9988,0.0646,0.8121,1.3315,0.0747,-0.0443,-0.0725,0.1165,-0.0443,-0.0509,1.5639,0.1013,0.3853,-0.0748,2.2671,0.8203,1.4646,3.244,1.2402,1.5606,0.0345,0.2879,-0.1123,-0.1683,0.1057,0.9879,1.7267,0.6484,-0.1164,-0.0851,1.0082,2.8163,2.251,1.5432,2.1558,2.4368,2.2599,0.6334,0.6364,1.493,0.1639,-0.2088,0.1557,0.7125,-0.0218,0.0198,2.7306,0.6856,-0.0999,0.1345,0.0021,-0.0977,1.5375,-0.018,1.8915,1.5722,1.5745,1.4139,2.2655,1.4741,0.2594,1.5603,0.6695,-0.0933,0.3675,0.8872,-0.0352,0.0436,0.9328,0.2541,0.4446,1.0962,-0.0308,-0.0223,0.5337,1.6039,1.2225,1.6849,1.9293,1.4857,-0.0411,-0.0715,1.1423,-0.0463,1.1049,0.7766,1.6832,0.6696,1.4894,0.1614,0.0068,1.4957,1.7698,2.3501,0.8844,0.8554,0.3694,0.1758,1.0814,-0.033,0.0509,-0.1358,-0.0063,-0.1277,-0.1858,-0.0101,0.4952,-0.0306,1.1857,0.0891,1.264,BRCACancer
Utah__K03,-0.071,0.4392,0.5271,0.0427,0.6795,1.1556,0.0046,-0.0124,-0.3172,0.0928,-0.14,-0.2288,1.2804,-0.08,0.2858,-0.0673,2.0404,0.5312,1.2646,2.8657,1.0035,1.165,0.0936,-1e-04,-0.1597,-0.1516,-0.0109,0.7594,1.4516,0.6916,-0.0881,-0.2183,0.7176,2.7705,2.2438,1.3184,2.3684,2.0068,2.2445,0.709,0.4813,1.4077,0.0842,-0.0802,-0.0526,0.7864,0.0131,-0.2113,2.1761,0.3779,-0.1704,0.0706,0.103,-0.1669,0.9466,-0.0671,1.437,1.3791,1.1292,1.0199,1.9693,1.4137,-0.0548,1.3552,0.5486,-0.1377,0.2527,0.8205,-0.1947,-0.1575,0.7821,0.1106,0.4292,0.8994,-0.065,-0.0078,0.6738,1.3813,1.1713,1.6687,1.4513,1.293,-0.148,-0.0747,0.7807,-0.0267,0.8959,0.1737,1.1494,0.3466,1.1012,0.1072,-0.0535,1.0056,1.6745,1.8456,0.7831,0.8121,0.06,0.1648,0.5991,-0.0805,-0.0601,-0.1237,0.0306,-0.0693,-0.2376,-0.1703,0.0146,-0.1189,0.7554,0.1195,1.219,BRCACancer
Utah__K04,-0.0611,0.4992,1.0614,0.0272,0.7816,1.3743,0.0239,-0.0934,-0.1407,0.2099,-0.1027,-0.1161,1.3764,0.2363,0.3391,-0.1009,2.0592,0.6648,1.7113,2.9695,1.1733,1.7289,0.0749,0.3327,-0.1809,-0.152,-0.0206,0.999,1.6042,0.8023,-0.0858,-0.1034,0.849,2.676,2.5561,1.5862,2.5914,2.4249,2.2631,0.8224,0.6429,1.5943,0.3123,-0.2163,0.1717,1.0695,-0.1222,0.0587,2.3167,0.7354,-0.0942,0.066,-0.0263,-0.1195,1.1869,-0.0784,1.7663,1.4572,1.3042,1.2694,2.0101,1.4075,0.2993,1.481,0.5825,-0.0451,0.2963,1.0832,-0.0379,0.0537,1.0826,0.1679,0.4668,1.2579,-0.0602,-0.1349,0.5814,1.9098,1.2207,1.91,1.6431,1.3542,0.0417,0.0067,1.1932,-0.1344,1.2468,0.5751,1.3394,0.7427,1.4897,0.1668,-0.1013,1.4194,1.8332,2.1921,1.0319,0.9026,0.5208,0.1325,0.8769,-0.0501,0.0766,-0.1354,0.0991,-0.1452,-0.2124,0.0249,0.307,-0.0957,0.8424,0.134,1.388,BRCACancer
Utah__K05,-0.0773,0.4205,1.2115,0.0181,0.4983,1.1788,0.0014,-0.0711,-0.1933,0.3499,-0.0606,-0.1132,0.9494,0.3226,0.2451,-0.0903,1.6863,0.6125,1.6979,2.8988,0.8984,1.5241,7e-04,0.2874,-0.135,-0.1297,0.0011,0.7685,1.3029,0.6247,-0.0849,-0.0332,0.979,2.1323,2.0752,1.4338,2.3066,2.3137,1.4766,0.6378,0.6528,1.2302,0.1111,-0.1604,0.1603,0.6685,-0.002,0.1553,2.2414,0.9811,-0.0899,0.0199,0.0301,-0.0988,0.923,-0.0048,1.892,1.0592,0.9472,1.0536,1.8073,1.1034,0.2925,1.3062,0.5017,-0.0299,0.2969,0.9882,-0.0551,0.0822,0.75,0.1311,0.3358,1.1502,-0.0635,-0.0347,0.519,1.5688,0.9096,1.5181,1.6376,1.1105,-0.0146,-0.0929,1.1597,-0.0704,1.0175,0.507,1.1857,0.7173,1.2402,0.1888,-0.072,1.143,1.5056,2.3885,0.7508,0.6998,0.5424,0.0745,0.8412,-0.0317,0.014,-0.0905,0.1217,-0.1868,-0.1164,-0.2349,0.3495,-0.011,0.5227,0.1777,1.0163,Control
Ontario__AA_RR-849,-0.0874,0.3882,0.8514,-0.0139,0.5526,1.4861,0.0014,-0.0415,-0.0867,0.2639,-0.1154,-0.0582,1.1137,0.2925,0.2894,-0.05,1.9787,0.5356,1.3406,3.2335,0.9749,1.6624,0.0446,0.2157,-0.1302,-0.0766,0.0499,0.7596,1.7449,0.4217,-0.1059,-0.0923,1.1182,2.1679,2.2372,1.7192,2.2837,2.5408,2.1232,0.4706,0.528,1.042,0.2583,-0.1712,0.1318,0.6608,-0.0699,0.0486,2.8856,0.7206,-0.1033,-0.0218,0.129,-0.0944,1.2006,-0.0158,1.7411,1.3413,1.0776,1.0283,1.9186,1.4635,0.1519,1.1429,0.325,-0.0411,0.1902,0.6844,-0.0805,0.0174,0.9154,0.0784,0.3811,1.046,-0.0736,-0.0023,0.506,1.5615,1.1321,1.3274,1.5583,1.2439,-0.0882,-0.0658,1.1699,-0.1003,1.0861,0.42,0.8191,0.6826,1.2562,0.0978,0.0303,1.0667,1.6078,2.8406,0.8244,0.8306,0.4298,0.0178,0.7802,0.02,-0.0338,-0.1165,0.1312,-0.0988,-0.1475,-0.1715,0.0898,-0.0797,0.45,0.1942,0.9274,BRCACancer
Ontario__AE_RR-3300,-0.1179,0.8857,0.5963,-0.0278,0.683,1.5216,-0.0543,0.0178,-0.1981,0.1033,-0.2333,-0.2875,1.102,0.1644,0.1998,-0.0449,1.9597,0.5136,1.0924,2.1896,1.0659,1.3768,0.0959,0.3053,-0.231,-0.1003,-0.052,0.8015,0.7599,0.4543,-0.1205,-0.2649,0.5771,2.4855,1.9789,1.257,2.1611,1.9336,2.3641,0.8736,0.5667,1.7065,0.2301,-0.1873,-0.0977,1.1593,-0.0332,0.0143,1.7974,0.3725,-0.1281,0.0678,0.0528,-0.0828,0.6757,0.0113,1.4509,1.8183,1.0337,1.1047,1.8399,1.2584,0.0141,1.422,0.508,0.0496,0.5422,0.6724,-0.0469,-0.2422,0.8516,0.2891,0.4831,1.0821,-0.0835,-0.0447,0.5718,1.4867,1.4504,1.8727,1.6799,1.0939,-0.107,-0.007,0.8266,-0.1455,0.9496,0.3191,1.5112,0.4443,0.8699,0.0514,0.0905,1.0055,2.0021,2.5718,0.6457,0.957,0.3974,0.0109,0.6422,-0.0389,-0.0481,-0.1618,0.0016,-0.0801,-0.0768,-0.1598,0.1531,-0.0755,0.6477,0.0558,1.3995,Control
Ontario__AF_RR-3276,-0.0457,0.2281,0.6038,0.0536,0.2855,0.7728,-0.0085,-0.0542,-0.1174,0.0456,-0.0494,-0.0842,0.8034,0.2281,0.3437,-0.0834,1.4845,0.8631,1.1113,2.3967,1.2259,1.5302,-0.0535,0.0537,-0.0093,-0.1638,-0.049,0.5221,1.516,0.5069,-0.1313,-0.2202,1.0068,1.8141,1.7479,0.9371,1.8705,1.7054,1.534,0.367,0.3694,0.6059,0.1939,-0.2174,0.1427,0.4137,0.1464,-0.1654,2.3215,0.349,-0.0827,0.0628,0.0183,-0.0516,1.0182,-0.0111,1.2251,0.9079,1.2954,0.963,1.4836,0.7647,0.0466,1.3593,0.613,-0.0871,-0.0113,0.3919,-0.1317,-0.0748,0.7276,0.0494,0.2686,0.5478,0.0537,-0.0434,0.341,1.8414,0.7949,0.9141,1.7609,0.6824,0.0548,-0.0207,0.723,-0.1097,1.4144,0.2415,0.726,0.3935,1.2604,0.1985,0.0509,1.0116,1.1112,2.0808,0.7826,0.6275,0.1842,0.4442,0.53,-0.0441,-0.145,-0.1467,0.0166,-0.071,-0.2217,-0.4226,0.3398,-0.1722,0.7,0.0607,0.5713,Control
Ontario__AG_RR-3298,-0.0433,0.4445,1.157,-6e-04,0.5864,1.0725,-0.0532,-0.0204,-0.076,0.257,-0.145,-0.0121,1.0079,0.2023,0.2406,-0.0642,2.3854,0.3281,1.0554,2.6723,0.963,1.2468,-0.0367,0.201,-0.0372,-0.058,-0.0361,0.8086,1.0358,0.3624,-0.0874,0.0234,0.8663,1.9325,2.1139,1.7828,2.3731,2.4504,2.0358,0.7019,0.399,1.5683,0.1096,-0.1182,0.051,0.7526,-0.0514,0.1003,2.4371,0.763,-0.0711,-0.066,0.0428,-0.0346,1.222,-0.0823,1.5873,1.6219,1.0696,0.9732,2.0704,1.1584,0.358,1.1007,0.4253,0.0059,0.1901,0.7803,-0.022,-0.0237,0.8576,0.1518,0.3253,1.0031,-0.068,0.0511,0.3888,1.3222,1.1267,1.6639,1.8545,1.1238,-0.0039,-0.052,0.8179,-0.0977,1.056,0.533,1.1684,0.6088,0.9754,0.0668,0.0021,1.4863,1.6672,2.5825,0.7705,0.8396,0.5678,-0.013,0.932,-0.0075,-0.0722,-0.1545,0.0957,-0.1545,-0.0372,-0.0908,0.3451,-0.0124,0.6218,0.0798,1.3351,Control
Ontario__AH_RR-3295,-0.1397,0.4695,0.8356,0.0589,0.7778,1.5234,0.0667,-0.052,-0.0781,0.061,-0.1107,-0.2456,1.4444,0.0747,0.329,-0.0857,1.7301,0.6387,1.1722,3.4019,0.8166,1.2359,-0.0356,0.0378,-0.135,-0.159,0.0094,0.6507,1.3866,0.5323,-0.0635,-0.2461,0.6116,2.8615,2.0504,1.6929,2.0909,2.3447,2.3844,0.4178,0.6726,1.3853,0.2322,-0.1362,-0.0521,0.8523,-0.0536,-0.1087,2.5025,0.481,-0.132,-0.0401,-0.054,-0.125,1.1971,-0.0918,1.8363,1.4766,1.4408,1.031,2.0036,1.623,0.0884,1.0189,0.6745,-0.1126,0.3561,0.8055,-0.1483,-0.124,0.7052,0.2476,0.429,0.9555,-0.0789,-0.0921,0.4572,1.1967,1.3519,1.4395,1.4598,1.3343,-0.0544,-0.0993,0.5772,-0.0498,0.8979,0.316,1.3337,0.4187,1.0391,0.0958,0.1389,1.2258,1.7081,2.4567,0.5744,0.709,0.3959,0.0108,0.7546,-0.069,-0.0696,-0.1738,0.0609,-0.1533,-0.117,-0.0642,0.1687,-0.1426,0.6907,0.1031,0.8982,Control
Ontario__AI_RR-3291,-0.1412,0.6223,0.7533,0.0239,0.6994,1.4343,-0.0492,-0.0339,-0.1407,0.1609,-0.0808,-0.1048,1.0714,0.1141,0.4019,-0.0811,2.168,0.5001,1.3705,3.1606,1.0505,1.2274,0.0451,0.2637,-0.0694,-0.1172,0.0709,0.9004,1.5977,0.5626,-0.1122,-0.1242,0.9144,2.3914,2.2787,1.7634,2.2783,2.4728,2.2598,0.8444,0.5002,1.2003,0.1304,-0.1274,0.0201,0.7039,0.0166,-0.0646,2.765,0.7872,-0.1122,-0.0749,0.0161,-0.0951,1.1304,0.0432,1.7538,1.0586,1.4087,1.203,1.9394,1.2943,0.2546,1.4138,0.447,-0.1627,0.3576,0.7982,-0.0975,-0.026,0.9078,0.1772,0.3107,1.0315,-0.066,-0.066,0.7582,1.6475,0.8623,1.2467,1.9996,1.2473,-0.1278,-0.0671,1.2602,-0.1204,1.1899,0.3777,1.5041,0.6142,1.3242,0.1195,-0.0523,1.3148,1.6831,2.6974,0.8724,0.8321,0.3286,-0.0034,0.9001,-0.0434,-0.0057,-0.1714,0.0717,-0.0985,-0.1749,-0.138,0.1507,-0.0672,0.9278,0.0703,1.3029,Control
Ontario__AJ_RR-3296,-0.0366,0.4973,0.9657,0.0292,0.6012,1.3186,-0.0414,-0.0587,-0.0994,0.1958,-0.0515,-0.1475,0.9567,0.1461,0.1451,-0.0728,2.0321,0.5339,1.3841,2.8288,0.985,1.4137,0.0399,0.109,-0.1083,-0.1181,0.0019,0.6737,1.3824,0.4922,-0.1031,-0.1715,0.6045,2.3923,2.1052,1.4585,2.1142,2.2023,2.4399,0.7369,0.6788,1.6811,0.1726,-0.1427,-0.0195,1.1109,-0.0122,0.0372,1.9713,0.2494,-0.1321,0.0234,-0.0364,-0.1137,1.0142,-0.0713,1.4985,1.4181,1.0917,1.2336,1.8154,1.4398,0.1429,1.5215,0.6208,-0.2243,0.482,0.8969,-0.0532,0.0175,0.8941,0.2083,0.5401,1.0483,-0.0848,-0.0482,0.501,1.3739,1.1555,2.0315,1.6097,1.1441,-0.0408,-0.0051,1.0396,-1e-04,1.1155,0.3936,1.4825,0.4,0.98,0.1853,2e-04,1.3137,2.0893,2.9556,0.7593,0.7262,0.6459,0.0312,0.8956,-0.0392,-0.017,-0.0632,0.1195,-0.0762,-0.1232,-0.2318,0.1728,-0.0319,0.5446,0.1209,1.3605,Control
Ontario__AM_RR-1949,-0.0424,0.5831,0.7609,0.0228,0.4842,1.1348,-0.0361,-0.0436,-0.1036,0.342,-0.0696,-0.0027,1.137,0.1793,0.1573,-0.0404,1.8287,0.5516,1.6818,2.4469,0.9425,1.5514,0.0791,0.1763,-0.0739,0.0123,-0.0418,0.6861,1.245,0.5268,-0.0936,-0.0284,0.5108,2.6728,2.0775,1.5244,2.2326,2.3308,2.4715,0.4844,0.6185,1.1614,0.1345,-0.0515,-0.0111,0.6074,-0.0351,0.1389,1.973,0.4511,-0.103,0.1452,0.0107,-0.0783,1.0656,-0.0168,1.7322,1.2311,1.295,1.0842,1.9294,1.4283,0.1538,1.2996,0.5045,-0.0359,0.2919,0.6619,-0.0022,0.1094,0.9017,0.1217,0.3867,1.0348,-0.0175,0.0783,0.2383,1.2143,0.9939,1.68,1.6171,1.1183,-0.085,-0.0121,1.0752,-0.0626,0.9837,0.5081,1.3652,0.3453,1.0318,0.1394,-0.0473,1.0556,1.8872,2.9652,0.6216,0.7236,0.3951,-0.0014,0.7742,-0.0258,-0.0059,-0.0987,0.0669,-0.129,-0.1578,-0.131,0.1512,-0.0385,0.5621,0.1458,0.975,Control
Ontario__AN_RR-3297,-0.1315,0.3265,0.8291,0.0156,0.528,1.6259,0.06,-0.086,-0.2001,0.1719,-0.0706,-0.1211,1.4556,0.0394,0.2642,-0.1038,1.6634,0.7223,1.7338,3.2399,0.7456,1.5309,0.1005,0.1777,-0.1068,-0.0966,-0.0456,0.7832,1.3756,0.5706,-0.1061,-0.0656,1.009,2.5322,2.1312,1.5258,1.9054,2.4569,2.4279,0.479,0.653,1.3185,0.1457,-0.172,-0.035,0.6513,-0.0883,0.0366,2.4323,0.5422,-0.103,0.0448,-0.0176,-0.0821,1.3838,-0.1607,1.8799,1.5051,1.7668,1.5849,2.1827,1.4648,0.133,1.5117,0.3883,-0.1191,0.3235,0.6596,-0.0241,0.016,1.061,0.1234,0.4629,1.0028,-0.0675,-0.0404,0.628,1.3054,1.1538,1.4201,1.6881,1.3207,-0.0372,-0.004,1.0129,-0.0711,1.1301,0.4147,1.4412,0.4166,1.2246,0.1124,-0.0024,1.0911,1.5673,2.6486,0.6993,0.8014,0.2871,0.0707,0.843,-0.0519,-0.0038,-0.116,-0.0541,-0.1674,-0.1632,-0.1427,0.1381,-0.1477,0.5955,0.1343,1.0501,Control
Ontario__AO_RR-3288,-0.0277,0.462,0.7828,0.0504,0.8115,1.2113,0.0021,-0.0656,-0.225,0.0861,-0.0879,-0.1817,1.0563,0.0191,0.3907,-0.1025,1.9832,0.5772,1.3735,3.203,0.7807,1.1937,0.0335,0.0633,0.007,-0.0656,-0.0103,0.9028,1.6284,0.616,-0.0917,-0.2067,0.6132,2.3893,2.3972,1.9027,2.4167,2.4363,2.0864,0.8504,0.9304,1.2249,0.3629,-0.1967,0.0288,0.8439,-0.0942,-0.1707,2.5647,0.5752,-0.133,-0.0677,-0.0201,-0.0885,0.9712,-0.0871,1.6746,1.1821,1.4653,1.0897,1.8077,1.4534,0.3355,1.1867,0.5469,-0.0426,0.4689,1.1496,-0.1046,0.0308,0.735,0.1917,0.4556,0.9719,-0.078,-0.1052,0.7027,1.4816,0.7988,1.3693,1.8868,1.4012,-0.124,-0.051,1.038,-0.046,0.99,0.4874,1.3303,0.6409,1.1,0.1557,-0.0315,1.5623,1.4363,2.1458,0.7525,0.7939,0.6279,0.0488,0.8905,-0.0459,0.06,-0.1286,-4e-04,-0.0927,-0.1728,-0.0625,0.1586,-0.0632,0.9401,0.0938,1.2232,Control
Ontario__AP_RR-3280,-0.0732,0.646,0.7041,0.0176,0.4174,0.9149,0.0319,-0.0201,-0.2466,0.1134,-0.1286,-0.1491,1.7132,0.1653,0.2016,-0.0413,2.1246,0.5318,1.6359,2.8759,1.6917,1.9936,-0.0437,0.0689,-0.1782,-0.0925,0.0674,0.8514,1.0841,0.3276,-0.1386,-0.2758,1.7104,1.6124,1.5488,1.1732,2.2213,1.9961,2.0739,0.9449,0.4521,1.1562,0.2636,-0.1017,0.336,0.8286,-0.0736,0.0256,2.9631,0.4174,-0.1299,-0.0053,0.0076,-0.0573,0.9307,-0.0115,1.4945,1.647,1.3944,0.8868,2.1737,0.9938,0.1382,1.0468,0.5511,-0.143,0.0682,0.3982,0.0297,-0.0979,1.404,0.0911,0.3216,0.865,-0.056,0.0479,0.827,1.7847,1.4017,1.7681,1.3723,1.2484,-0.127,-0.1011,1.002,-0.083,1.0261,0.2716,0.8037,0.8316,2.2531,0.0439,-0.0493,1.1772,1.5753,2.935,0.7202,1.2109,0.2025,0.0428,0.6978,-0.0046,-0.0739,-0.1771,0.0734,-0.0556,-0.058,-0.084,0.2673,-0.0742,0.4837,0.1056,1.3367,Control
Ontario__AR_RR-3278,-0.0665,0.297,1.0208,0.0086,0.8064,0.7023,-0.0018,-0.0347,-0.2694,0.1765,-0.1886,-0.2162,1.2252,0.1946,0.2209,-0.0695,1.8853,0.3987,1.3347,3.1349,0.9624,1.1418,0.0173,0.2327,-0.1624,-0.1293,-9e-04,1.0848,1.4655,0.5782,-0.1172,-0.1781,0.9063,2.373,2.4365,1.8487,2.217,2.4699,2.0745,0.7011,0.3532,1.0671,0.1062,-0.2187,0.6804,0.5978,-0.0522,-0.1252,2.9918,1.3515,-0.1301,0.0285,0.0189,-0.0628,1.3317,-0.057,1.8109,1.0157,1.3873,1.3457,1.6906,0.8949,0.2258,1.2933,0.5277,-0.0141,0.3696,1.0138,-0.1917,-0.0826,1.0329,0.1725,0.1883,1.0381,-0.087,-0.0331,0.4989,1.6925,0.5955,0.8586,1.8254,1.3895,-0.1589,-0.1017,1.2756,-0.1675,0.9317,0.5912,1.5783,0.9427,1.3459,0.0608,-0.0322,1.5473,1.1732,2.2979,0.7255,0.8356,0.3432,0.0461,1.1714,-0.0504,-0.0714,-0.1302,-0.0669,-0.0952,-0.1667,-0.0499,0.2519,-0.0522,1.0123,0.0207,1.5775,Control
