@relation data

@attribute id string
@attribute 4208 numeric
@attribute 3725 numeric
@attribute 4205 numeric
@attribute 2002 numeric
@attribute 54106 numeric
@attribute 9450 numeric
@attribute 4615 numeric
@attribute 6416 numeric
@attribute 3929 numeric
@attribute 8737 numeric
@attribute 1386 numeric
@attribute 10333 numeric
@attribute 9252 numeric
@attribute 4214 numeric
@attribute 23643 numeric
@attribute 3551 numeric
@attribute 6885 numeric
@attribute 1385 numeric
@attribute 5648 numeric
@attribute 735 numeric
@attribute 929 numeric
@attribute 9641 numeric
@attribute 4791 numeric
@attribute 8411 numeric
@attribute 4790 numeric
@attribute 4793 numeric
@attribute 731 numeric
@attribute 4792 numeric
@attribute 730 numeric
@attribute 733 numeric
@attribute 732 numeric
@attribute 7100 numeric
@attribute 114609 numeric
@attribute 1432 numeric
@attribute 5970 numeric
@attribute 28908 numeric
@attribute 7189 numeric
@attribute 729 numeric
@attribute 11035 numeric
@attribute 727 numeric
@attribute 23118 numeric
@attribute 51295 numeric
@attribute 1849 numeric
@attribute 1848 numeric
@attribute 629 numeric
@attribute 1845 numeric
@attribute 1846 numeric
@attribute 64145 numeric
@attribute 717 numeric
@attribute 716 numeric
@attribute 718 numeric
@attribute 713 numeric
@attribute 712 numeric
@attribute 715 numeric
@attribute 714 numeric
@attribute 51284 numeric
@attribute 10747 numeric
@attribute 51311 numeric
@attribute 148022 numeric
@attribute 1147 numeric
@attribute 257397 numeric
@attribute 59307 numeric
@attribute 4153 numeric
@attribute 51135 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5600 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 30849 numeric
@attribute 5604 numeric
@attribute 5609 numeric
@attribute 5608 numeric
@attribute 7314 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 5594 numeric
@attribute 6195 numeric
@attribute 7867 numeric
@attribute 3661 numeric
@attribute 8517 numeric
@attribute 5599 numeric
@attribute 81793 numeric
@attribute 9261 numeric
@attribute 28378 numeric
@attribute 5516 numeric
@attribute 5515 numeric
@attribute 5518 numeric
@attribute 5289 numeric
@attribute 353376 numeric
@attribute 5519 numeric
@attribute 3654 numeric
@attribute 11213 numeric
@attribute 29110 numeric
@attribute 466 numeric
@attribute 7098 numeric
@attribute 5528 numeric
@attribute 1675 numeric
@attribute 7099 numeric
@attribute 10454 numeric
@attribute 4064 numeric
@attribute 7096 numeric
@attribute 2353 numeric
@attribute 7097 numeric
@attribute 3665 numeric
@attribute Class {Control,BRCACancer}

@data
J06,1.0184,0.465,1.0807,0.1306,0.295,0.4247,1.4577,0.4961,-0.1754,1.15,1.3158,1.4612,0.6059,2.2647,0.5193,1.1093,1.2514,1.5596,0.0685,-0.0237,1.9076,0.8011,0.7708,0.4754,1.5224,0.7558,0.1031,1.7243,-0.1029,0.1968,0.0061,0.3232,0.243,1.2211,1.002,0.1295,0.6708,-0.0138,0.7683,0.223,1.6978,0.0916,0.7951,1.5999,0.0607,0.7687,-0.1058,0.7125,0.1464,-0.0485,-0.0849,0.1331,0.1065,-0.03,0.0738,0.3285,0.0309,1.4072,0.227,0.9659,1.1252,0.769,-0.1403,1.455,0.8563,0.0148,-0.1551,0.3351,0.686,0.6003,0.583,0.3622,0.3456,0.3681,0.1831,1.5249,0.75,0.1477,1.6726,0.8535,1.0947,0.5679,0.0732,1.0417,0.6737,1.0234,0.1741,0.4205,1.3614,0.995,0.8921,0.3275,0.7513,0.387,1.7743,1.0822,0.7105,0.2382,0.8432,0.7705,2.0023,0.2289,1.4785,1.73,1.4566,2.126,0.131,Control
J07,0.9739,1.7135,0.8863,0.4911,0.1964,0.6826,2.0359,0.5743,-0.1824,1.4382,1.4186,1.4475,0.6562,2.1477,0.8904,0.9127,1.3421,1.7216,-0.0365,-0.0642,2.7585,0.9103,1.3314,0.7406,1.5142,1.1897,0.0176,2.9817,-0.1337,0.3022,-0.0127,0.586,0.5489,1.3255,1.6324,0.1394,1.0288,-0.0795,1.0082,0.3043,1.6322,0.3304,1.5212,2.0764,0.0374,1.6347,0.2994,0.8472,0.4298,-0.061,0.2047,0.3245,0.3153,0.1339,0.0427,0.7826,-0.0636,2.1536,0.6463,1.3429,1.4066,1.0147,-0.1882,1.7332,1.1303,-0.0041,0.1273,0.4756,0.926,0.8917,0.5797,0.7691,0.3316,0.5951,0.0901,1.6907,1.283,0.7175,1.8376,1.1747,1.5438,0.6545,0.6556,1.0916,0.9245,1.2432,0.0486,0.6363,1.8411,1.5929,1.016,0.4493,0.8186,0.8291,1.7682,1.4028,1.1968,0.3501,1.2305,1.5162,2.6394,0.2411,1.7714,2.2801,3.0823,2.2576,0.5632,Control
J08,0.7392,0.8476,0.8563,0.2916,0.2352,0.4436,1.6386,0.4422,-0.0667,1.0789,1.269,1.2163,0.5389,1.7919,0.5019,0.8962,1.0941,1.346,-0.0488,0.0306,2.1035,0.7672,1.0158,0.5221,1.2432,0.9699,0.1193,2.062,-0.0738,0.1951,-0.0477,0.3498,0.4036,1.1343,1.3143,0.1381,0.7979,-0.1347,0.8451,0.1549,1.2798,0.2113,1.1453,1.9837,0.1119,1.1384,-0.016,0.6283,0.1652,-0.0829,0.158,0.4504,0.368,0.119,0.1206,0.3432,-0.0925,1.649,0.5348,1.2,1.1935,0.9447,-0.2694,1.4901,0.8929,0.0091,-0.0206,0.363,0.6298,0.6944,0.4996,0.5589,0.332,0.3033,0.0684,1.3844,0.899,0.471,1.7792,0.9398,1.1895,0.6791,0.3337,0.9629,0.5781,0.9262,-0.1234,0.5308,1.2988,1.2963,0.842,0.3427,0.7752,0.6517,1.3807,1.236,1.0388,0.1854,0.9533,1.3417,2.4047,0.2214,1.7558,1.6817,2.7497,1.6989,0.3158,Control
J09,0.5333,0.7264,0.6957,0.0973,0.086,0.2203,1.406,0.3623,-0.1169,1.0265,1.2026,0.7595,0.4218,1.863,0.3756,0.8993,1.1221,1.3212,0.0086,-0.0896,0.983,0.6209,0.8128,0.3006,1.3258,0.4822,0.0358,2.2994,-0.1263,0.2598,0.0583,0.0604,0.1162,0.9974,1.1442,0.0273,0.6664,-0.0734,0.6511,0.0709,1.466,0.1103,0.8669,0.6406,0.0506,0.646,-0.0777,0.6237,0.1165,-0.047,-0.0646,0.089,-0.1448,0.0971,-0.0353,0.024,-0.0727,0.7582,0.2488,0.781,0.972,0.8239,-0.0584,1.1248,0.7792,0.0359,-0.1412,0.2118,0.5097,0.5169,0.4068,0.4561,0.2883,0.4897,0.0466,1.29,0.8722,0.1971,1.4225,0.6728,1.0021,0.5357,0.123,0.9631,0.3128,0.9135,-0.0721,0.3025,1.2395,0.9881,0.6708,0.0763,0.5611,0.4512,0.8352,0.7377,0.6192,0.1366,0.7746,0.4311,1.1669,0.1388,0.6665,1.0582,1.3123,1.0332,0.1189,Control
J10,1.0437,1.1431,1.2459,0.3744,0.2874,0.4163,1.4295,0.7802,-0.1155,1.4067,1.5869,1.3587,0.9215,2.4333,0.5088,1.0715,1.4307,1.762,-0.0613,-0.0909,1.5341,0.6618,0.9556,0.8082,1.6088,0.7926,-0.0386,2.4398,-0.1152,0.1542,-0.0663,0.2707,0.4185,1.5147,1.4447,0.0309,0.881,-0.1022,0.8615,0.2685,1.8107,0.2241,1.1689,0.944,-0.0234,1.1376,0.1146,0.8885,0.1758,-0.0474,0.0688,0.0602,0.1502,0.0829,-0.0956,0.4236,7e-04,1.4512,0.4156,1.2423,1.4326,0.9368,-0.2838,1.6701,1.1105,0.0432,0.0549,0.4327,0.8514,0.8895,0.7835,0.6119,0.6613,0.6006,0.1571,1.9092,1.0017,0.4693,1.9667,0.9121,1.113,0.6405,0.3238,1.4795,0.7835,1.2343,-0.053,0.6259,1.6285,1.3078,1.2046,0.2871,0.8781,0.6054,1.7358,1.3058,1.1504,0.1904,1.0935,0.8227,1.8261,0.3076,1.363,1.4363,2.3223,1.7077,0.1975,Control
J11,0.7649,0.8132,1.1376,0.2637,0.1633,0.2637,1.3331,0.7438,-0.1076,1.2117,1.3625,1.1776,0.8208,2.2056,0.3745,0.9507,1.2305,1.4535,-0.0153,-0.1115,1.3972,0.6411,0.9753,0.6589,1.3547,0.8672,-0.0336,2.3779,-0.1622,0.1993,-0.0181,0.1567,0.3104,1.1838,1.4045,0.0142,0.8324,-0.099,0.7479,0.1467,1.4555,0.2299,0.9795,1.1162,0.0257,0.7714,0.0889,0.6216,0.0633,-0.0479,0.0047,0.1309,-0.0792,0.0578,-0.0713,0.3602,-0.0227,1.1857,0.417,1.1355,1.2669,1.0094,-0.2022,1.499,0.771,-0.0552,0.0298,0.4615,0.8244,0.7025,0.7227,0.5855,0.5481,0.6603,0.0814,1.8918,0.9351,0.4041,1.9456,0.7979,0.9752,0.6104,0.2333,1.3551,0.3234,0.9799,-0.0891,0.4586,1.3325,1.3251,1.1159,0.2488,0.8181,0.639,1.5126,1.2404,0.9632,0.1883,0.9115,0.8879,1.7212,0.1694,0.9487,1.0081,1.5686,1.2995,0.2571,Control
J12,0.667,0.4484,1.0092,0.1962,0.1533,0.2042,1.1235,0.625,-0.0507,1.2301,1.267,1.1099,0.7281,2.3381,0.2838,0.9159,1.2002,1.3905,-0.001,0.0107,0.9185,0.5517,0.788,0.5375,1.3682,0.5473,0.0558,1.8625,-0.2019,0.1102,0.0323,0.0969,0.2273,1.0935,1.1189,-0.1244,0.7415,-0.1113,0.7065,0.113,1.7249,0.0718,0.9038,0.6235,0.0761,0.6656,-0.1484,0.6933,0.0878,-0.0237,-0.0359,0.0607,0.0223,0.1423,-0.1069,0.2254,-0.0761,0.8036,0.28,0.9831,1.0846,0.7667,-0.1886,1.368,0.8618,-0.0776,-0.1406,0.3184,0.7135,0.6297,0.6205,0.3644,0.4846,0.6682,0.0965,1.6005,0.7948,0.3708,1.5212,0.7248,0.908,0.4368,0.0766,1.0715,0.2371,0.8627,0.1615,0.3849,1.3336,1.0789,0.9799,0.1731,0.7949,0.4197,1.2941,1.1113,0.7577,0.2208,0.8069,0.5085,1.1529,0.2076,0.7561,1.0018,1.0603,1.1631,0.1095,Control
K01,1.3776,1.7327,1.3184,0.3425,0.3107,0.874,1.9792,0.6846,-0.1261,1.6532,1.5913,1.9557,0.8266,2.4845,1.1293,1.1465,1.5652,1.9921,-0.0158,-0.095,2.9365,0.8038,1.1808,0.8542,1.6644,0.9927,-0.0106,2.2304,-0.0864,0.2,-0.0674,0.8554,0.5818,1.7385,1.4387,0.0293,0.7777,-0.0691,1.046,0.5163,1.7213,0.3514,1.4695,2.8394,0.1195,1.4147,0.041,0.8945,0.3905,-0.1127,0.3804,0.3636,0.3606,0.0237,-2e-04,0.8202,-0.0277,2.4228,0.6418,1.5429,1.4296,0.9061,-0.2101,1.8554,1.1428,0.0459,0.0342,0.5087,0.8932,1.0043,0.8154,0.6034,0.4984,0.4285,0.1754,1.7997,1.0931,0.6939,1.9851,1.0671,1.6211,0.6688,0.3952,1.2889,0.6317,1.4317,-0.0676,0.8178,1.9013,1.5149,1.1917,0.7132,0.8678,0.6913,2.3112,1.5177,1.2213,0.3247,1.1282,1.4718,3.1297,0.2907,1.7515,2.6648,3.5684,2.6994,0.5076,BRCACancer
K02,1.0736,1.1141,0.9396,0.3385,0.3324,0.6942,1.7468,0.5641,-0.0944,1.4626,1.5577,1.5585,0.5591,2.1664,0.7869,1.0438,1.3569,1.8664,-0.0224,-0.0769,2.384,0.7705,1.0945,0.7641,1.6307,0.8369,0.0092,2.1043,-0.1358,0.198,-0.0555,0.552,0.4389,1.5639,1.317,0.0875,0.7458,-0.0976,0.8221,0.2784,1.7053,0.3053,1.2866,1.892,0.0347,1.2612,-0.0306,0.816,0.2315,-0.0719,0.1586,0.1585,0.0751,0.068,-0.0743,0.4787,0,1.8301,0.4996,1.4074,1.3599,0.8952,-0.1131,1.7271,1.114,0.0381,0.0436,0.4092,0.8105,0.9331,0.682,0.6013,0.4713,0.6118,0.1314,1.6934,1.127,0.5542,1.7614,0.9683,1.4092,0.6662,0.4227,1.2338,0.9363,1.1499,0.0078,0.6477,1.6821,1.3517,0.9797,0.478,0.9683,0.6291,1.6189,1.3137,1.237,0.2256,1.1493,1.173,2.5505,0.2109,1.7584,2.2253,1.6195,1.9313,0.3298,BRCACancer
K03,0.6747,0.5757,0.7938,0.1609,0.2429,0.3729,1.3496,0.4491,-0.086,1.3876,1.3904,1.2189,0.5976,1.94,0.6658,0.9795,1.2075,1.5853,0.0151,-0.105,1.5872,0.6714,0.8103,0.4946,1.4094,0.7183,0.0257,1.4867,-0.131,0.1756,0.0257,0.367,0.3003,1.2804,1.0675,0.0279,0.6212,-0.1131,0.7766,0.2359,1.4921,0.1156,0.8403,1.0681,0.0775,0.7757,-0.2086,0.7573,0.0966,0.0272,-0.0076,0.2132,-0.0011,0.0366,-0.107,0.5142,-0.0614,1.4433,0.2112,1.246,1.1487,0.6785,-0.077,1.612,0.9676,-0.0555,-0.1575,0.393,0.6432,0.7859,0.6238,0.3106,0.3866,0.4341,0.0665,1.6299,0.8177,0.2731,1.5807,0.8024,0.9295,0.5433,0.0685,1.0969,0.5367,0.9304,0.1043,0.4562,1.5172,1.1023,0.8939,0.333,0.8124,0.3667,1.2153,1.2752,1.0216,0.3179,0.8985,0.4283,1.7318,0.2037,1.5621,1.7062,0.792,1.5563,-0.0381,BRCACancer
K04,0.7485,1.0247,0.9958,0.388,0.3834,0.5027,1.6107,0.6049,-0.1696,1.4441,1.5242,1.5472,0.6832,1.9031,0.698,1.0868,1.3048,1.6953,-0.0601,-0.1446,1.9425,0.7997,1.0212,0.6711,1.3289,1.0702,-0.0498,1.9089,-0.1896,0.2458,-0.0566,0.3912,0.4762,1.3764,1.4241,0.2817,0.8572,-0.1161,1.0213,0.3001,1.4227,0.303,1.3937,2.0653,0.0075,1.0437,0.1253,0.8129,0.3192,-0.0593,0.1297,0.198,0.2835,0.1123,0.0973,0.7009,-0.0351,1.4923,0.544,1.3152,1.3392,1.1611,-0.1831,1.8339,1.0342,0.0245,0.0537,0.4847,0.897,0.8353,0.716,0.6791,0.4768,0.5254,0.0719,1.6581,1.1272,0.5708,1.9174,0.9549,1.2275,0.7159,0.3298,1.187,0.9109,1.1818,0.0012,0.6003,1.5727,1.4033,1.0749,0.3165,0.9975,0.6858,1.3504,1.4006,1.2816,0.3537,1.1387,1.227,2.231,0.2773,1.8999,1.8533,1.2396,1.5417,0.528,BRCACancer
K05,0.5966,0.937,0.8634,0.409,0.2229,0.4174,1.5222,0.5233,-0.1869,1.0026,1.2984,1.1457,0.5987,1.8233,0.7142,0.772,1.0143,1.3834,-0.0322,-0.059,1.8816,0.6263,1.1074,0.57,1.1606,0.8866,-0.0115,2.2377,-0.1734,0.3067,-7e-04,0.2867,0.2829,0.9494,1.4338,0.0898,0.6491,-0.0887,0.7784,0.1906,1.2703,0.3227,1.0919,1.4075,0.0355,1.0391,0.1105,0.5225,0.1598,-0.0703,0.0491,0.1879,-0.0572,0.0709,-0.0182,0.6149,0.1446,1.6493,0.5986,1.1508,1.1799,0.9066,-0.2862,1.3061,0.8504,0.0422,0.0822,0.517,0.8261,0.5878,0.6282,0.6348,0.334,0.6898,0.0559,1.4163,1.0209,0.5273,1.7917,0.7156,1.28,0.7056,0.3391,0.9871,0.8439,0.8837,-0.0043,0.5908,1.1929,1.0025,0.9076,0.187,0.6257,0.6182,1.4315,1.1581,0.9878,0.1963,0.8997,1.1103,2.0156,0.1543,1.4789,1.3604,1.4761,1.1268,0.3811,Control
AA_RR-849,0.5658,0.8412,0.7055,0.3047,0.264,0.4453,1.6309,0.5606,-0.1286,1.3884,1.3037,1.2523,0.4586,2.1201,0.7348,0.7291,1.0807,1.2549,0.0146,-0.0148,2.4222,0.5869,0.9909,0.3001,1.3532,1.0017,0.0448,2.026,-0.1446,0.3031,-0.0542,0.3464,0.2565,1.1137,1.4714,0.1716,0.7483,-0.0546,0.7427,0.1649,1.5393,0.1913,1.3176,2.099,0.0164,0.7295,0.1316,0.6883,0.112,-0.0411,0.1012,0.2651,0.2058,0.097,0.0629,0.3088,-0.0665,2.1814,0.4593,1.2878,1.3531,0.8565,-0.2199,1.3248,0.9037,0.0303,0.0174,0.2912,0.7365,0.781,0.5386,0.6315,0.2865,0.3643,0.0825,1.5516,1.0829,0.6387,1.5871,0.8915,1.266,0.5831,0.3652,1.1081,0.3549,0.9797,-0.1415,0.4796,1.5283,1.1673,0.7434,0.4029,0.623,0.6173,1.5614,1.3634,0.8462,0.2437,0.9582,1.2124,2.7241,0.1587,0.7826,2.3247,1.7053,1.9804,0.2792,BRCACancer
AE_RR-3300,0.6144,1.218,0.8404,0.2746,0.3123,0.288,0.949,0.4441,-0.1128,1.1897,1.3468,0.9804,0.6089,1.9762,0.4702,1.0816,1.1456,1.4439,0.0029,-0.0515,1.2785,0.6163,1.0208,0.4776,1.6845,0.8605,0.0542,1.9021,-0.0975,0.1625,0.0435,0.3039,0.1664,1.102,1.637,0.1139,0.6957,-0.034,0.3733,0.2584,1.688,0.131,0.7523,0.9446,0.2335,0.7434,-0.0989,0.9918,0.3041,0.0885,-0.0997,0.1532,0.0767,0.0438,-0.0712,0.2704,0.112,1.1825,0.5443,0.6815,1.0961,0.7863,-0.2623,1.2631,0.985,-0.0034,-0.2422,0.2831,0.6505,0.8535,0.482,0.6079,0.271,0.6552,0.0986,1.6692,0.7977,0.2721,1.3921,0.7719,1.0142,0.5679,0.0934,0.8095,0.5168,1.0533,0.0667,0.5241,1.5671,0.8679,0.8983,0.2457,0.7862,0.5226,0.8422,0.7753,0.8901,0.2004,0.7747,0.799,1.295,0.1442,1.3279,1.1796,1.1699,0.9451,0.0424,Control
AF_RR-3276,0.9341,0.447,0.9918,0.2261,0.1994,0.4627,1.1229,0.3481,-0.1392,0.7469,1.3971,1.6317,0.0923,1.1345,0.4044,0.8459,1.05,1.5043,0.012,-0.0524,0.9219,0.4983,1.1208,0.6965,1.2407,0.7361,0.0391,1.6822,-0.1261,0.1647,-0.0373,0.1946,0.195,0.8034,1.03,0.2596,0.5559,-0.0843,0.5207,0.1065,1.0733,0.1646,1.0611,0.8318,0.0047,0.7786,0.5365,0.3105,0.0826,-0.065,0.1882,0.0666,-0.1656,0.078,-0.0427,0.7711,-0.1462,1.1019,0.3637,0.9975,0.9156,0.4634,-0.1884,1.1179,0.6833,-0.0298,-0.0748,0.1813,0.703,0.6239,0.6517,0.3664,0.2179,0.7458,0.0836,1.0539,0.7827,0.357,1.4127,0.993,0.8698,0.467,0.0345,1.1304,1.3803,0.6391,0.2165,0.6964,1.0287,1.2255,0.8024,0.2077,0.7793,0.8849,1.3126,1.2487,1.3572,0.1883,1.0698,0.3936,1.2802,0.1502,1.4967,1.4156,0.8011,1.0836,0.3063,Control
AG_RR-3298,0.4811,1.4228,0.6125,0.2928,0.1538,0.3355,1.3893,0.2842,-0.0234,1.1396,1.328,1.2823,0.378,1.7562,0.4662,0.6259,0.8958,1.2778,0.0202,-0.0262,1.8579,0.5622,0.8461,0.3239,1.6005,0.8196,0.0037,2.6892,-0.107,0.2159,0.0338,0.2683,0.0861,1.0079,1.427,0.0921,0.8071,-0.0841,0.6265,0.2207,1.6437,0.2103,0.545,1.7249,0.0588,0.802,-0.0708,0.7938,0.0471,-0.0294,-0.0181,0.0911,0.0983,0.0841,-0.0332,0.2382,-0.01,1.3787,0.3212,1.2593,1.2061,0.7645,-0.0399,0.967,0.7695,0.0303,-0.0237,0.3637,1.0787,0.6584,0.5449,0.5709,0.2038,0.6041,0.0357,1.2479,0.7294,0.3506,1.698,0.7387,1.172,0.5437,0.2847,0.8071,0.4202,1.1488,-0.064,0.4539,1.6882,1.0244,0.5397,0.1868,0.5796,0.5158,1.1266,1.018,0.7268,0.0599,0.7298,1.3226,2.0681,0.1108,0.7455,1.4176,2.1851,1.6221,0.22,Control
AH_RR-3295,1.0616,0.6739,1.1503,0.206,0.2494,0.4827,1.4685,0.8764,-0.0698,1.3324,1.4994,1.4831,0.5961,2.2102,0.7196,0.8686,1.5183,1.5084,-0.0536,-0.1139,2.2845,0.5789,0.7545,0.6187,1.398,0.6381,-0.0286,1.6739,-0.1067,0.1748,-0.0341,0.2828,0.208,1.4444,1.1056,0.0825,0.7136,-0.1355,0.6694,0.2761,1.5201,0.2246,0.9036,1.2284,0.0645,1.1666,-0.0867,0.7472,0.1796,0.0217,-0.0147,0.1724,0.1655,0.0511,0.0151,0.2504,-0.0034,2.077,0.4143,1.2334,1.2643,0.716,-0.2464,1.5742,1.0932,-0.0629,-0.124,0.2989,0.6088,0.94,0.3991,0.259,0.2836,0.4349,0.0465,1.7726,0.7538,0.2634,1.5767,0.6817,1.1327,0.4358,0.1069,1.2765,0.4331,0.7281,0.1639,0.5,1.3706,0.9992,1.2445,0.4736,0.8575,0.3451,1.5997,1.3837,1.1069,0.4301,0.7112,1.0358,2.3614,0.1342,1.6128,1.5791,1.1652,1.6491,0.0344,Control
AI_RR-3291,0.7273,1.5299,0.673,0.2157,0.3043,0.5744,1.7244,0.3422,-0.1786,1.2433,1.3776,1.2974,0.5795,2.0127,0.832,1.0393,1.1287,1.6518,0.0383,-0.0861,2.4906,0.8506,0.9037,0.6636,1.1622,0.9656,0.0259,2.1803,-0.1576,0.1824,-0.054,0.5865,0.3728,1.0714,1.3366,0.1484,0.7023,-0.0954,0.8585,0.3841,1.391,0.3187,1.2648,1.6403,0.0598,1.309,-0.0595,0.8653,0.0963,-0.0648,-0.0487,0.2536,0.1994,0.0498,-0.001,0.3493,-0.0926,1.6886,0.4964,1.1008,1.0699,1.0482,-0.3107,1.8416,0.9742,0.0129,-0.026,0.3836,0.7386,0.7876,0.5241,0.5681,0.562,0.8516,0.0739,1.4601,1.1901,0.6105,1.6275,0.9602,1.3261,0.6615,0.3438,0.9252,0.6107,0.9755,0.0869,0.6522,1.8509,1.2184,0.7155,0.428,0.7025,0.5504,1.2718,1.0235,1.1097,0.2247,1.1395,1.2665,2.3226,0.2358,1.6655,2.4739,2.4602,1.7144,0.2598,Control
AJ_RR-3296,0.5882,1.2534,0.761,0.2974,0.2964,0.2345,1.2848,0.513,-0.0699,1.2622,1.2649,0.9507,0.6716,1.9997,0.2318,0.8975,0.9849,1.3943,-0.0272,-0.0438,1.8258,0.6704,0.882,0.4366,1.5223,0.8919,-0.0337,1.9974,-0.1047,0.2181,-0.0496,0.2431,0.2728,0.9567,1.387,0.1051,0.8386,-0.0964,0.5736,0.1288,1.6209,0.1948,1.3301,1.5834,0.0457,0.6839,0.0526,0.7636,0.1599,0.05,-0.0069,0.1627,0.0366,0.0756,-0.0817,0.3044,-0.0293,1.337,0.3727,0.8943,1.3389,0.9137,-0.1044,1.4923,0.8854,-0.0334,0.0175,0.3841,0.6747,0.7469,0.4559,0.6267,0.2444,0.5738,0.0783,1.6445,0.8249,0.3765,1.7305,0.7401,0.9322,0.5936,0.2101,0.9758,0.3499,0.9664,0.0699,0.4248,1.6061,1.2368,0.8895,0.1654,0.7707,0.7062,1.0393,0.901,0.9667,0.2633,0.7455,0.8792,1.7675,0.2009,1.1775,1.246,1.8676,1.3531,0.1721,Control
AM_RR-1949,0.6319,1.2439,0.5203,0.3988,0.1253,0.2309,1.4169,0.5991,-0.1246,1.3458,1.2395,0.8845,0.602,1.9703,0.3505,0.7813,1.0488,1.1817,-0.0297,-0.086,2.026,0.4984,0.8951,0.4217,1.1549,0.7883,-0.0185,1.9104,-0.1106,0.2707,-8e-04,0.1585,0.1977,1.137,1.3339,0.0834,0.7171,-0.0822,0.7457,0.0643,1.3749,0.1732,0.5387,1.1568,0.0726,0.7492,0.0266,0.5801,0.214,-0.0028,-0.0153,0.0672,-0.0215,0.1356,0.0364,0.1743,-0.0747,1.5468,0.3226,0.9531,1.1398,0.826,-0.0995,1.2256,0.9618,-0.007,0.1094,0.4063,0.6448,0.8043,0.4978,0.6147,0.1646,0.6145,0.155,1.7395,0.8321,0.4176,1.6147,0.7356,1.0812,0.6588,0.3328,1.375,0.3597,0.8655,-0.0022,0.5056,1.1887,1.2683,0.8754,0.0995,0.721,0.6211,1.319,1.2196,0.8367,0.2676,0.8781,1.0772,2.0138,0.1811,0.843,1.4197,1.9316,1.17,0.2445,Control
AN_RR-3297,0.7946,1.1009,0.8279,0.4211,0.1284,0.3908,1.5941,0.63,-0.1691,1.3974,1.5061,1.0831,0.5278,2.1175,0.7229,0.9299,1.2329,1.5444,-0.0675,-0.0349,2.7416,0.5502,1.1178,0.4639,1.3462,0.9264,-0.0395,2.2505,-0.2095,0.1804,-0.0611,0.2864,0.3709,1.4556,1.3949,0.0224,0.8738,-0.104,0.9439,0.1502,1.4065,0.2895,1.786,1.3204,0.0674,1.0854,-0.0746,0.9396,0.1971,-0.0366,0.0412,0.1394,0.0914,0.0802,-0.0142,0.4275,0.0897,2.1009,0.3427,1.0975,1.3915,0.8837,-0.0587,1.5313,1.1253,-0.039,0.016,0.3935,0.6919,0.8951,0.3819,0.6861,0.1926,0.4355,0.0462,1.7698,0.879,0.3493,1.6229,0.7834,1.2506,0.6532,0.423,1.4216,0.324,0.7612,0.1025,0.6399,1.5124,1.3199,0.9637,0.4494,0.8263,0.565,1.5059,1.3129,1.2276,0.0965,1.0026,1.3209,2.4848,0.2169,1.1415,1.6142,1.1294,1.4949,0.2864,Control
AO_RR-3288,0.7313,1.0179,0.9214,0.1443,0.401,0.4659,1.6725,0.521,-0.1026,1.3901,1.2987,1.2416,0.7613,2.0036,0.7089,0.9387,1.1672,1.5468,-0.0269,-0.0973,2.0825,0.6918,0.6776,0.7132,1.1085,0.5734,0.0419,2.1035,-0.1344,0.2209,0.032,0.4722,0.4266,1.0563,1.1057,-0.0044,0.7403,-0.1196,0.6904,0.322,1.426,0.2326,1.1375,1.3293,0.01,0.984,-0.1325,0.8417,0.1723,-0.0092,0.0881,0.143,-0.0849,0.0429,-0.0241,0.3987,-0.0403,1.6685,0.4736,1.3511,1.1913,0.9152,-0.0866,1.6112,0.9436,-0.0292,0.0308,0.4016,0.7526,0.6102,0.5443,0.3435,0.4096,0.4408,0.091,1.5917,1.0076,0.466,1.7968,0.9844,1.3024,0.5811,0.2601,0.8542,0.46,1.0392,0.0104,0.5627,1.7017,1.4579,0.95,0.362,0.9656,0.5169,1.2981,1.0194,0.9102,0.3076,0.9801,1.2735,2.0145,0.2383,1.3192,1.3839,2.1712,1.6508,0.1324,Control
AP_RR-3280,0.4043,1.2954,0.935,0.4003,0.3165,0.2241,1.5342,0.527,-0.111,1.0895,1.1637,1.0106,0.3001,1.5562,0.449,0.724,1.1448,1.2153,0.0232,-0.0229,1.171,0.4148,1.7615,0.2929,1.9722,1.04,0.0149,2.6541,-0.1151,0.2976,0.0809,0.2544,0.0495,1.7132,1.6569,0.1038,0.8533,-0.1379,0.6573,0.0254,1.835,0.0359,1.038,1.0284,0.0895,1.0148,-0.0213,0.5675,0.2171,-0.0337,0.4098,0.1104,-0.0443,0.0386,-0.0056,0.2304,-0.0653,1.2958,0.7329,0.906,1.1201,0.5535,-0.2391,0.7193,0.7692,0.0111,-0.0979,0.2376,1.1407,1.119,0.9249,0.5559,0.1043,0.6176,0.0343,1.196,0.8065,0.4345,1.185,1.43,0.9567,0.4357,0.1901,0.7601,0.3449,1.1153,-0.0353,0.5586,1.6282,0.9433,0.7651,0.3585,0.7834,1.2697,1.9984,1.4786,0.6272,0.0871,0.7895,0.7332,2.3564,0.0787,0.9431,1.4188,1.5257,1.6842,0.2395,Control
